时间;开盘;最高;最低;收盘;成交量;MA2.MA1;MA2.MA2;MA2.MA3;MA2.MA4;MA2.MA5;MA2.MA6;MA2.MA7;MA2.MA8;MA2.MA9;MA2.MA10;VOL.VOLUME;VOL.MAVOL1;VOL.MAVOL2;KDJ.K;KDJ.D;KDJ.J;BOLL.BOLL;BOLL.UB;BOLL.LB;MACD.DIF;MACD.DEA;MACD.MACD;
1993/06/03;1102.08;1177.91;961.32;1018.29;1103748;987.26;1006.34;1079.81;1139.05;1125.12;962.40;;;;;1103748.00;587755.19;423596.41;38.39;27.03;61.12;1079.81;1258.77;900.85;-57.32;-51.50;-11.64;
1993/06/04;1024.74;1031.03;981.89;1004.30;501040;993.57;992.38;1070.03;1135.18;1127.81;961.73;;;;;501040.00;644280.00;458344.00;40.75;31.61;59.05;1070.03;1242.64;897.42;-55.39;-52.28;-6.22;
1993/06/07;1006.26;1068.84;982.03;1064.98;449563;1019.47;996.26;1066.86;1133.40;1130.97;961.30;;;;;449563.00;665811.19;464603.59;48.68;37.30;71.45;1066.86;1237.28;896.45;-48.40;-51.50;6.20;
1993/06/08;1094.11;1101.69;1054.31;1074.58;1012363;1048.67;1003.92;1063.76;1130.94;1134.02;960.93;;;;;1012363.00;813112.00;535733.19;54.97;43.19;78.54;1063.76;1231.05;896.47;-41.61;-49.52;15.82;
1993/06/09;1071.33;1081.18;1053.32;1065.19;454705;1045.47;1010.90;1060.01;1128.64;1137.08;960.51;;;;;454705.00;704283.19;560947.19;58.18;48.19;78.17;1060.01;1223.40;896.62;-36.57;-46.93;20.73;
1993/06/10;1069.36;1070.06;1040.38;1044.44;323044;1050.70;1018.98;1053.37;1126.31;1139.69;960.02;;;;;323044.00;548144.00;567949.63;58.15;51.51;71.43;1053.37;1207.21;899.52;-33.85;-44.32;20.93;
1993/06/11;1043.94;1052.56;1024.20;1047.00;279582;1059.24;1026.40;1047.34;1124.18;1142.37;959.52;;;;;279582.00;503851.19;574065.63;58.40;53.80;67.58;1047.34;1191.50;903.18;-31.14;-41.68;21.09;
1993/06/14;1046.07;1046.07;990.16;1000.43;421872;1046.33;1032.90;1040.36;1123.57;1144.60;958.84;;;;;421872.00;498312.00;582061.63;50.64;52.75;46.42;1040.36;1179.04;901.69;-32.37;-39.82;14.90;
1993/06/15;998.70;1002.96;981.84;1001.61;233735;1031.73;1040.20;1033.93;1124.07;1146.63;958.21;;;;;233735.00;342587.19;577849.63;39.96;48.49;22.91;1033.93;1166.86;900.99;-32.87;-38.43;11.12;
1993/06/16;1004.40;1013.81;997.33;1004.24;150297;1019.54;1032.51;1026.78;1124.86;1148.63;957.63;;;;;150297.00;281705.59;492994.41;32.87;43.28;12.05;1026.78;1149.01;904.55;-32.68;-37.28;9.20;
1993/06/17;998.21;1016.23;998.00;998.00;134334;1010.26;1030.48;1018.41;1125.74;1150.63;956.98;;;;;134334.00;243963.20;396053.59;26.41;37.66;3.91;1018.41;1122.21;914.61;-32.65;-36.35;7.40;
1993/06/18;994.20;1007.25;989.21;1005.98;148634;1002.05;1030.64;1011.51;1125.17;1152.61;956.34;;;;;148634.00;217774.41;360812.81;24.32;33.21;6.54;1011.51;1096.87;926.15;-31.63;-35.41;7.56;
1993/06/21;1003.98;1003.98;967.74;977.61;175266;997.49;1021.91;1009.08;1125.29;1154.36;955.57;;;;;175266.00;168454.41;333383.19;19.11;28.51;0.32;1009.08;1095.45;922.72;-32.72;-34.87;4.29;
1993/06/22;972.10;987.07;971.63;981.13;163053;993.39;1012.56;1008.24;1125.68;1156.03;954.73;;;;;163053.00;154316.80;248452.00;17.10;24.71;1.89;1008.24;1095.39;921.10;-32.93;-34.48;3.11;
1993/06/23;981.40;991.21;980.53;986.02;136034;989.75;1004.65;1007.77;1126.68;1157.47;953.90;;;;;136034.00;151465.59;216585.59;18.59;22.67;10.42;1007.77;1095.31;920.23;-32.33;-34.05;3.45;
1993/06/24;985.62;993.80;974.17;980.17;137405;986.18;998.22;1008.60;1127.23;1158.48;953.07;;;;;137405.00;152078.41;198020.80;17.68;21.01;11.03;1008.60;1094.68;922.52;-31.95;-33.63;3.36;
1993/06/25;979.93;1041.22;979.93;1006.64;224396;986.32;994.18;1010.29;1128.27;1159.80;952.34;;;;;224396.00;167232.00;192503.20;29.43;23.82;40.67;1010.29;1094.72;925.86;-29.18;-32.74;7.12;
1993/06/28;1006.63;1010.52;983.97;1002.42;328364;991.28;994.38;1013.64;1129.18;1160.92;951.55;;;;;328364.00;197849.59;183152.00;35.35;27.66;50.74;1013.64;1090.56;936.73;-27.02;-31.60;9.16;
1993/06/29;1008.23;1037.49;1002.61;1028.44;832428;1000.74;997.07;1018.63;1128.66;1162.07;950.84;;;;;832428.00;331726.41;243021.59;51.11;35.48;82.36;1018.63;1084.46;952.80;-22.94;-29.87;13.86;
1993/06/30;1037.89;1043.05;1003.86;1007.05;580651;1004.94;997.35;1014.93;1127.12;1162.32;950.12;;;;;580651.00;420648.00;286056.81;51.47;40.81;72.79;1014.93;1073.92;955.93;-21.18;-28.13;13.89;
1993/07/01;1000.80;1009.89;980.05;997.53;399043;1008.42;997.30;1013.89;1123.10;1162.41;949.40;;;;;399043.00;472976.00;312527.19;47.50;43.04;56.42;1013.89;1073.36;954.42;-20.33;-26.57;12.48;
1993/07/02;995.70;1002.87;986.98;986.98;264050;1004.48;995.40;1013.02;1118.83;1162.10;948.59;;;;;264050.00;480907.19;324069.59;38.83;41.64;33.22;1013.02;1073.58;952.47;-20.27;-25.31;10.08;
1993/07/05;976.67;980.92;946.87;952.31;286417;994.46;992.87;1007.39;1114.64;1160.98;947.85;;;;;286417.00;472518.41;335184.00;27.77;37.01;9.29;1007.39;1068.55;946.23;-22.76;-24.80;4.08;
